10	600
168	6378	6400
168	6376	6398
168	6377	6399
168	6379	6400
17	0663	0685
17	0658	0684
17	0658	0683
17	0670	0688
17	0668	0686
17	0669	0687
17	0677	0693
17	0674	0690
17	0671	0688
17	0676	0692
17	0678	0697
365	13427	13440
365	13436	13453
365	13431	13442
365	13423	13439
365	13434	13448
365	13432	13445
365	13433	13446
365	13430	13441
365	13435	13450
25	1003	1032
25	1002	1031
25	1018	0989
25	1025	0993
25	1017	0986
25	1018	0988
25	1019	0990
25	1015	0984
25	1021	0992
25	1017	0987
25	1012	0982
367	13527	13528
367	13515	13530
367	13511	13525
367	13503	13517
367	13511	13533
367	13502	13516
367	13509	13528
367	13506	13519
367	13510	13522
367	13504	13518
367	13500	13515
348	12703	12744
348	12715	12732
348	12697	12740
348	12695	12739
348	12705	12718
348	12695	12706
348	12728	12732
348	12690	12711
348	12707	12742
348	12728	12733
348	12715	12733
338	12230	12264
338	12231	12265
338	12227	12268
338	12231	12243
338	12229	12272
338	12222	12282
338	12272	12277
338	12241	12243
338	12233	12271
338	12262	12284
338	12240	12265
89	3360	3364
89	3367	3368
89	3362	3389
89	3375	3385
89	3363	3394
89	3375	3378
89	3374	3394
89	3369	3370
89	3361	3387
89	3368	3381
384	14165	14194
384	14162	14191
384	14163	14192
384	14164	14193
384	14160	14189
411	15275	15278
411	15309	15310
411	15280	15297
411	15287	15312
411	15284	15298
411	15286	15311
411	15304	15309
411	15284	15299
123	4605	4639
123	4606	4640
123	4604	4637
123	4606	4641
302	10786	10808
302	10785	10807
302	10778	10804
302	10767	10796
302	10773	10801
302	10768	10797
302	10776	10803
302	10781	10805
302	10771	10800
302	10769	10798
302	10770	10799
287	10221	10228
287	10224	10230
287	10225	10230
287	10220	10228
287	10220	10234
287	10221	10234
324	11634	11656
324	11638	11657
141	5284	5311
141	5291	5321
141	5286	5316
141	5287	5318
141	5293	5323
141	5295	5325
141	5285	5315
141	5292	5322
141	5290	5321
141	5293	5324
141	5288	5319
21	0835	0862
21	0831	0859
21	0836	0863
21	0834	0861
21	0833	0860
314	11257	11275
314	11276	11292
314	11282	11297
314	11271	11278
357	13085	13101
357	13089	13104
357	13107	13124
357	13116	13118
357	13093	13106
357	13096	13114
357	13111	13116
357	13100	13117
357	13110	13127
357	13103	13121
357	13110	13126
270	9687	9707
94	3561	3577
94	3542	3566
94	3527	3550
94	3559	3575
94	3531	3557
94	3548	3569
94	3537	3564
94	3550	3570
94	3552	3571
94	3529	3555
94	3560	3576
107	4001	4021
107	3982	4007
107	3996	4016
107	3982	4008
107	3987	4012
107	3994	4014
107	4000	4019
107	3983	4009
107	3988	4013
107	3998	4018
107	3995	4016
252	8999	9020
252	8997	9016
252	8988	9008
252	8981	9003
252	8983	9005
252	8990	9010
252	8991	9010
252	8998	9017
252	8994	9013
348	12695	287	10220
338	12233	302	10773
357	13085	94	3529
89	3375	141	5290
105	3914	141	5295
367	13510	302	10781
17	0663	107	3994
190	7283	94	3537
17	0668	89	3367
317	11367	123	4606
105	3912	423	15761
423	15768	367	13527
302	10776	357	13085
9	0351	317	11368
302	10785	252	8998
190	7283	252	8983
190	7286	105	3913
288	10249	25	1018
157	5940	141	5286
401	14857	423	15764
367	13509	107	3987
423	15762	168	6378
401	14863	357	13100
341	12353	21	0834
60	2352	105	3914
341	12364	60	2374
190	7285	172	6527
423	15764	252	8996
17	0669	252	8988
172	6531	21	0836
190	7285	157	5935
168	6374	252	8995
172	6531	141	5288
9	0381	384	14165
60	2361	17	0669
157	5937	21	0834
60	2369	252	8999
60	2361	367	13502
365	13431	302	10785
189	7254	25	1018
60	2358	89	3375
338	12241	302	10768
37	1493	365	13433
172	6527	338	12240
423	15766	141	5293
338	12231	302	10768
411	15309	107	3994
9	0362	338	12240
341	12363	168	6376
401	14853	302	10785
365	13434	348	12703
302	10776	252	8988
190	7280	423	15761
141	5290	107	3982
365	13431	357	13116
317	11366	172	6529
411	15309	302	10786
337	12203	94	3527
423	15753	89	3368
367	13506	21	0835
423	15772	89	3374
338	12241	302	10768
423	15772	89	3367
367	13511	411	15287
17	0678	365	13436
302	10785	314	11257
341	12375	348	12697
341	12370	60	2373
17	0663	141	5288
168	6371	141	5286
17	0663	252	8994
189	7254	25	1018
105	3913	423	15761
348	12715	141	5285
94	3548	107	4001
272	9765	25	1015
190	7287	341	12364
89	3367	357	13116
168	6368	302	10769
190	7287	367	13506
317	11366	252	8981
367	13502	338	12230
105	3914	317	11368
17	0671	411	15286
9	0362	384	14163
338	12229	89	3375
141	5295	107	3995
341	12356	252	8995
157	5944	337	12192
367	13502	94	3527
17	0668	365	13431
401	14851	338	12241
105	3911	324	11634
341	12364	423	15772
123	4604	302	10769
317	11367	357	13089
302	10773	141	5291
17	0663	21	0836
105	3913	141	5293
168	6369	94	3527
365	13427	348	12703
367	13504	302	10773
17	0676	367	13510
17	0658	141	5295
94	3542	107	3996
168	6379	348	12703
89	3360	21	0835
60	2358	367	13509
365	13431	302	10785
401	14846	338	12233
157	5941	338	12227
9	0362	411	15280
168	6378	270	9687
172	6531	168	6379
302	10776	21	0831
157	5937	123	4604
401	14841	357	13085
338	12241	107	3987
423	15768	25	1003
172	6532	123	4606
341	12370	60	2373
337	12183	338	12230
348	12715	338	12241
401	14855	172	6527
401	14846	338	12229
60	2361	21	0836
168	6368	141	5292
60	2374	365	13431
317	11368	357	13089
9	0362	302	10773
9	0351	157	5936
89	3375	302	10778
60	2361	172	6526
9	0375	423	15753
423	15768	367	13509
157	5941	141	5291
317	11366	89	3360
190	7283	337	12183
337	12208	25	1002
189	7245	17	0658
317	11367	252	8995
337	12208	141	5295
365	13433	367	13511
423	15753	252	8981
9	0375	141	5287
168	6374	123	4606
302	10776	252	8988
60	2375	337	12212
141	5291	107	3982
423	15766	367	13506
348	12695	287	10221
272	9776	25	1003
365	13433	107	3998
60	2358	338	12241
37	1483	287	10221
9	0361	17	0678
190	7283	168	6369
401	14841	338	12230
348	12703	252	8994
288	10241	411	15280
189	7265	25	1018
190	7283	107	3994
302	10781	252	8983
190	7283	157	5942
401	14861	338	12222
423	15764	357	13096
105	3911	107	3988
9	0356	105	3912
348	12715	107	3982
172	6531	367	13502
317	11367	123	4606
423	15771	338	12227
17	0663	302	10786
423	15766	141	5293
384	14165	302	10770
17	0671	411	15286
357	13085	252	8983
17	0671	141	5295
337	12183	423	15762
190	7286	21	0835
25	1018	89	3369
411	15280	302	10778
337	12216	25	1021
401	14851	21	0833
341	12375	348	12697
105	3911	365	13423
401	14863	341	12364
168	6374	357	13089
107	3998	252	8999
123	4605	302	10771
348	12715	21	0833
348	12690	357	13116
288	10249	348	12695
105	3913	367	13506
9	0390	317	11366
341	12360	252	8988
190	7280	89	3360
105	3913	252	8981
17	0663	94	3529
365	13431	357	13116
411	15309	302	10786
190	7287	172	6529
401	14851	302	10773
317	11367	357	13089
302	10773	107	3987
288	10241	324	11638
401	14851	423	15764
172	6533	107	3995
190	7283	337	12203
157	5941	141	5290
168	6368	94	3531
190	7285	367	13504
190	7287	423	15761
288	10249	357	13103
17	0658	141	5295
348	12703	411	15284
190	7286	168	6377
348	12715	107	3982
338	12272	287	10220
89	3360	141	5287
317	11368	123	4606
384	14164	302	10769
17	0677	107	3996
288	10241	21	0833
94	3542	107	3996
9	0358	168	6371
341	12346	60	2352
423	15768	89	3375
423	15762	168	6369
123	4606	141	5295
341	12356	123	4606
168	6376	365	13430
172	6533	17	0670
317	11368	17	0658
338	12229	107	3982
9	0379	141	5285
9	0358	341	12353
89	3360	141	5287
367	13510	270	9687
157	5965	357	13107
348	12703	411	15284
341	12353	367	13500
105	3911	324	11634
190	7285	141	5290
338	12233	107	3982
9	0356	317	11366
9	0358	107	3988
337	12192	89	3363
157	5940	367	13500
168	6368	107	3988
302	10785	252	8998
423	15768	252	8990
423	15762	172	6526
367	13511	411	15287
302	10778	357	13093
270	9687	252	8994
189	7245	357	13089
17	0670	411	15286
338	12227	252	8990
401	14844	337	12203
190	7283	337	12183
302	10773	141	5290
168	6368	141	5292
141	5287	314	11257
168	6374	17	0658
172	6527	324	11638
337	12208	141	5295
9	0351	172	6533
401	14853	17	0668
423	15762	94	3537
190	7300	25	1018
37	1483	189	7254
302	10768	324	11638
190	7286	105	3912
338	12240	107	3987
172	6531	365	13427
37	1505	107	4001
401	14856	17	0663
288	10249	365	13435
190	7280	357	13085
157	5952	357	13100
338	12272	89	3369
9	0373	25	1012
401	14846	141	5290
341	12361	337	12212
37	1483	189	7254
157	5965	357	13107
60	2374	357	13100
9	0358	324	11634
365	13430	411	15287
401	14861	341	12363
105	3912	141	5293
37	1493	252	8999
367	13506	141	5287
190	7283	337	12183
168	6374	123	4606
411	15280	302	10768
157	5940	107	3983
190	7283	107	3994
157	5935	252	8990
319	11442	11471
319	11440	11468
319	11441	11470
319	11442	11472
319	11439	11468
319	11438	11465
65	2562	2589
65	2565	2591
65	2569	2592
65	2560	2586
65	2561	2588
65	2571	2594
65	2561	2587
65	2554	2583
65	2555	2584
65	2576	2597
65	2573	2596
142	5345	5361
142	5346	5362
142	5342	5359
142	5352	5366
142	5353	5369
142	5347	5362
142	5339	5358
142	5333	5357
142	5349	5364
142	5343	5360
142	5350	5364
231	8424	8442
231	8428	8436
227	8342	8350
227	8332	8343
227	8344	8352
227	8337	8352
227	8331	8337
227	8331	8344
227	8337	8351
227	8336	8343
227	8344	8351
392	14483	14500
392	14486	14503
392	14479	14496
392	14489	14508
392	14475	14494
392	14467	14491
392	14484	14501
392	14481	14498
392	14477	14495
392	14482	14499
392	14473	14493
204	7747	7753
417	15516	15527
417	15518	15533
417	15525	15552
417	15516	15526
417	15523	15547
417	15517	15532
417	15524	15550
417	15518	15534
417	15521	15540
417	15522	15544
417	15527	15553
445	16603	16626
445	16607	16629
445	16589	16615
445	16588	16613
445	16593	16618
445	16605	16627
445	16591	16617
445	16601	16624
445	16609	16631
445	16600	16623
445	16612	16634
299	10631	10667
299	10651	10673
299	10649	10671
299	10633	10661
299	10637	10663
299	10650	10672
299	10645	10669
299	10639	10665
299	10638	10664
299	10630	10659
299	10653	10675
395	14579	14607
395	14598	14616
395	14588	14611
395	14577	14613
395	14605	14619
395	14574	14619
395	14597	14615
395	14610	14626
395	14576	14592
395	14574	14578
395	14581	14616
421	15674	15690
421	15691	15696
149	5619	5623
149	5620	5628
149	5610	5620
149	5626	5627
149	5629	5635
149	5635	5636
149	5635	5644
149	5619	5640
149	5619	5622
269	9653	9662
269	9644	9668
269	9655	9675
269	9668	9676
439	16353	16373
439	16355	16376
439	16341	16367
439	16337	16363
439	16351	16371
439	16352	16372
439	16350	16370
439	16356	16376
439	16339	16365
439	16342	16368
439	16338	16364
28	1119	1146
28	1117	1145
28	1120	1147
28	1116	1144
364	13384	13402
364	13394	13406
364	13400	13418
364	13396	13408
364	13398	13413
364	13397	13410
364	13388	13404
364	13378	13399
364	13386	13403
364	13382	13401
364	13380	13400
336	12142	12168
336	12140	12167
336	12149	12173
336	12159	12176
336	12168	12179
336	12143	12169
336	12154	12175
336	12167	12178
336	12145	12171
336	12144	12170
336	12164	12177
234	8518	8524
318	11408	11428
318	11414	11434
318	11413	11433
318	11400	11425
318	11412	11432
318	11410	11430
318	11407	11428
318	11416	11436
318	11401	11426
318	11405	11427
318	11411	11431
186	7123	7138
186	7121	7138
186	7131	7142
186	7122	7135
186	7132	7139
355	13016	13039
355	13021	13044
355	13013	13036
355	13011	13034
355	13020	13043
355	13019	13042
355	13014	13037
355	13008	13031
355	13015	13038
355	13012	13035
355	13017	13040
418	15556	15598
418	15568	15582
418	15569	15570
418	15560	15569
418	15556	15582
418	15568	15598
418	15572	15582
418	15571	15581
418	15572	15598
408	15154	15172
408	15158	15176
408	15153	15171
408	15159	15178
408	15144	15167
408	15141	15165
408	15155	15173
408	15146	15168
408	15156	15173
408	15148	15169
408	15158	15177
125	4687	4705
125	4689	4706
125	4690	4707
125	4694	4711
125	4699	4719
125	4696	4716
125	4680	4703
125	4686	4704
125	4691	4708
125	4698	4718
406	15078	15099
406	15077	15088
406	15100	15103
406	15077	15098
406	15073	15081
406	15079	15094
406	15099	15105
406	15070	15078
406	15073	15092
406	15066	15082
406	15070	15105
181	6922	6947
181	6918	6945
181	6931	6956
181	6924	6949
181	6914	6935
181	6920	6946
181	6919	6945
181	6923	6948
181	6925	6950
181	6928	6953
181	6916	6943
254	9067	9090
254	9072	9096
254	9070	9092
254	9071	9094
254	9065	9088
254	9066	9089
254	9064	9085
254	9068	9090
254	9072	9095
254	9073	9097
254	9069	9091
124	4651	4673
124	4656	4677
124	4658	4679
124	4643	4669
124	4653	4674
124	4649	4671
124	4642	4662
124	4655	4676
320	11475	11497
320	11480	11498
320	11498	11504
320	11489	11499
271	9740	9761
271	9723	9724
271	9748	9764
271	9732	9763
271	9739	9749
271	9724	9760
271	9744	9748
271	9724	9755
398	14727	14749
398	14734	14755
398	14729	14750
398	14733	14754
398	14730	14751
398	14723	14745
398	14731	14753
398	14726	14748
398	14722	14744
398	14719	14741
398	14721	14743
140	5267	5281
140	5271	5278
140	5268	5283
140	5266	5283
140	5271	5280
140	5271	5273
109	4069	4099
109	4060	4089
109	4064	4094
109	4062	4093
109	4061	4091
109	4071	4100
109	4067	4096
109	4066	4095
109	4070	4099
109	4068	4098
202	7699	7705
202	7699	7701
202	7708	7714
58	2275	2304
58	2267	2291
58	2276	2304
58	2276	2305
58	2268	2291
58	2270	2298
58	2274	2302
58	2273	2300
58	2275	2305
426	15873	15877
426	15875	15879
10	0424	0433
395	14598	124	4651
65	2560	271	9724
395	14588	124	4651
417	15518	299	10631
65	2573	186	7123
65	2573	392	14477
319	11442	406	15070
65	2576	408	15153
149	5619	109	4066
417	15523	336	12164
417	15522	395	14574
181	6920	109	4071
65	2573	142	5333
439	16355	364	13394
204	7747	254	9066
318	11416	124	4655
65	2571	355	13015
364	13388	398	14721
408	15156	254	9072
65	2560	299	10645
142	5350	364	13400
181	6923	398	14733
418	15568	408	15158
318	11413	271	9724
406	15100	426	15873
65	2561	202	7708
445	16601	364	13388
319	11439	28	1120
299	10637	320	11489
204	7747	140	5271
125	4696	202	7708
181	6923	398	14733
125	4689	58	2275
65	2561	336	12149
418	15556	254	9064
392	14484	398	14730
392	14483	181	6924
392	14482	140	5266
149	5619	181	6920
439	16341	271	9724
204	7747	398	14733
299	10637	398	14723
395	14579	318	11401
319	11442	254	9068
65	2576	364	13398
336	12143	109	4060
318	11413	109	4060
364	13396	181	6925
186	7121	355	13012
395	14605	149	5629
406	15073	181	6919
227	8336	408	15146
149	5610	109	4071
319	11441	254	9066
149	5619	408	15148
408	15155	181	6923
364	13397	408	15154
417	15517	418	15568
142	5347	406	15100
392	14482	58	2275
227	8336	445	16612
318	11413	355	13016
227	8332	125	4696
417	15516	124	4642
336	12149	318	11405
254	9064	398	14722
65	2555	124	4649
28	1117	408	15156
392	14483	406	15073
445	16605	269	9653
299	10649	254	9070
395	14579	418	15560
227	8336	408	15146
417	15522	124	4655
355	13017	58	2273
355	13017	254	9066
439	16353	58	2276
355	13012	124	4653
392	14481	439	16356
355	13013	181	6924
392	14484	186	7122
299	10651	28	1117
65	2571	355	13015
227	8331	58	2276
269	9655	254	9068
408	15146	58	2276
408	15141	181	6918
65	2573	392	14477
355	13015	140	5267
124	4651	140	5267
398	14733	58	2275
124	4658	398	14729
142	5339	269	9644
445	16612	254	9072
142	5343	271	9744
319	11442	355	13013
65	2561	355	13017
142	5347	124	4658
186	7123	109	4064
227	8337	186	7131
319	11439	439	16351
392	14483	336	12159
125	4689	202	7708
65	2554	318	11405
392	14482	124	4653
204	7747	299	10651
181	6924	254	9068
445	16609	181	6920
142	5352	254	9073
398	14733	58	2275
318	11408	124	4642
439	16337	234	8518
227	8331	202	7708
406	15099	109	4070
439	16339	109	4066
417	15521	364	13397
395	14597	398	14734
142	5339	408	15159
364	13394	271	9724
299	10638	125	4689
254	9067	398	14729
445	16607	355	13011
319	11442	355	13013
65	2561	227	8332
186	7122	181	6920
149	5610	28	1119
227	8332	140	5271
254	9064	398	14722
364	13394	181	6922
231	8428	10	0424
408	15155	254	9072
28	1120	109	4067
417	15517	395	14588
299	10645	254	9065
445	16600	406	15070
336	12168	406	15079
395	14588	254	9064
142	5342	186	7122
124	4651	271	9744
299	10653	439	16350
439	16342	186	7123
408	15155	109	4068
318	11408	58	2270
355	13015	418	15572
439	16342	28	1117
336	12159	406	15100
65	2561	355	13017
417	15522	418	15556
392	14482	124	4653
439	16350	364	13396
319	11442	426	15875
149	5619	58	2274
364	13382	320	11480
417	15524	254	9071
254	9068	398	14729
299	10631	271	9724
439	16355	406	15066
392	14484	364	13398
65	2573	142	5345
364	13396	181	6925
142	5343	395	14581
439	16353	58	2276
186	7123	125	4689
417	15518	124	4656
65	2562	406	15073
28	1117	181	6928
395	14597	149	5610
395	14581	149	5626
319	11440	418	15556
181	6919	109	4061
142	5345	320	11498
445	16612	10	0419
417	15521	445	16607
319	11441	408	15156
445	16607	181	6916
181	6916	109	4060
299	10649	254	9064
364	13382	320	11480
124	4643	109	4064
319	11442	392	14475
65	2569	426	15875
65	2562	426	15873
299	10630	421	15674
149	5626	408	15144
65	2571	355	13015
181	6931	398	14731
320	11489	109	4060
149	5619	398	14734
392	14486	406	15066
125	4694	58	2273
140	5271	58	2275
355	13013	398	14729
355	13017	109	4064
227	8331	124	4643
125	4690	406	15073
418	15569	406	15078
28	1117	125	4689
406	15070	426	15873
392	14482	109	4068
418	15556	181	6931
125	4691	109	4071
227	8331	58	2276
254	9066	58	2275
65	2573	140	5268
395	14598	181	6931
355	13016	320	11489
149	5626	439	16351
355	13012	109	4068
408	15155	254	9072
439	16339	125	4691
417	15518	364	13394
142	5333	140	5271
28	1117	355	13012
417	15525	269	9655
181	6928	58	2276
318	11416	140	5267
142	5333	336	12154
355	13008	58	2273
65	2561	395	14577
439	16338	406	15070
439	16341	181	6922
299	10649	355	13015
417	15522	271	9744
65	2554	318	11405
392	14473	271	9724
65	2561	392	14477
234	8518	355	13008
231	8424	271	9739
320	11475	271	9740
319	11438	392	14477
319	11439	418	15568
392	14467	109	4062
320	11498	10	0424
186	7123	398	14733
392	14475	398	14729
142	5342	408	15153
417	15524	408	15159
65	2573	181	6923
392	14475	336	12159
65	2573	58	2276
395	14605	364	13400
395	14579	318	11410
364	13388	58	2270
364	13388	109	4071
392	14479	355	13014
181	6928	254	9072
392	14467	336	12142
149	5635	271	9748
65	2569	181	6918
124	4642	58	2267
299	10651	58	2275
392	14475	109	4070
406	15070	398	14729
336	12149	271	9740
398	14733	109	4068
149	5626	418	15572
445	16612	202	7708
355	13012	58	2276
254	9072	140	5271
408	15146	58	2276
408	15155	58	2275
65	2571	181	6931
227	8331	28	1117
408	15155	10	0424
392	14477	181	6928
299	10645	364	13386
28	1116	125	4687
231	8424	271	9739
142	5333	439	16353
439	16352	28	1116
408	15144	124	4651
299	10653	395	14597
318	11411	355	13014
65	2565	418	15556
392	14477	140	5271
355	13012	58	2275
149	5626	408	15144
439	16353	254	9072
445	16609	299	10653
318	11408	181	6914
125	4689	109	4068
395	14598	318	11416
204	7747	140	5271
355	13017	125	4696
417	15517	109	4062
140	5271	109	4068
336	12164	398	14729
355	13014	398	14721
318	11413	271	9724
181	6914	58	2268
269	9655	336	12164
125	4696	398	14727
318	11411	58	2268
65	2576	392	14479
445	16605	186	7122
392	14475	109	4069
418	15556	109	4067
227	8336	109	4064
355	13017	254	9066
417	15517	418	15572
310	11090	11120
310	11097	11127
310	11091	11121
310	11094	11123
310	11098	11128
310	11092	11122
310	11095	11124
310	11097	11126
310	11096	11125
310	11089	11119
40	1583	1613
372	13697	13707
372	13696	13708
102	3795	3804
102	3809	3813
102	3787	3790
102	3795	3805
102	3798	3808
102	3787	3798
102	3790	3808
211	7934	7952
211	7940	7952
211	7940	7965
211	7934	7965
85	3228	3230
85	3229	3247
85	3213	3218
85	3233	3246
85	3220	3232
85	3223	3233
85	3214	3248
85	3221	3224
85	3222	3235
356	13058	13082
356	13054	13077
356	13051	13074
356	13056	13080
356	13053	13076
356	13057	13081
356	13059	13083
356	13055	13079
356	13052	13075
276	9949	9954
276	9913	9933
276	9926	9939
276	9938	9950
276	9909	9923
276	9924	9945
276	9933	9942
276	9927	9935
276	9924	9937
276	9926	9930
276	9945	9948
415	15441	15466
415	15442	15468
415	15440	15458
415	15444	15470
415	15443	15467
415	15440	15459
180	6880	6905
180	6876	6877
180	6868	6901
180	6866	6890
180	6866	6908
180	6894	6897
180	6856	6888
180	6857	6881
180	6870	6892
180	6877	6911
180	6854	6898
437	16260	16279
437	16269	16287
437	16267	16286
437	16282	16295
437	16275	16289
437	16263	16284
437	16280	16290
437	16272	16288
437	16264	16285
164	6237	6251
164	6228	6244
164	6230	6245
164	6227	6244
164	6233	6246
164	6236	6249
164	6221	6242
165	6266	6289
165	6256	6280
165	6263	6286
165	6273	6288
165	6282	6292
165	6283	6284
165	6275	6294
165	6285	6290
165	6281	6293
165	6275	6291
402	14882	14913
402	14907	14923
402	14903	14921
402	14889	14916
402	14908	14924
402	14899	14920
402	14886	14915
402	14909	14925
402	14899	14919
402	14885	14914
402	14910	14926
433	16111	16143
433	16110	16131
433	16104	16122
433	16124	16141
433	16119	16144
433	16108	16128
433	16115	16135
433	16105	16116
433	16116	16137
433	16109	16130
433	16112	16132
274	9838	9865
274	9845	9872
274	9827	9829
274	9830	9845
274	9827	9863
274	9861	9865
274	9857	9874
274	9845	9851
274	9850	9874
274	9862	9866
274	9836	9866
126	4725	4730
230	8406	8421
399	14787	14795
399	14776	14797
399	14794	14801
399	14784	14798
399	14774	14795
399	14760	14787
399	14761	14776
399	14772	14801
399	14773	14786
399	14758	14773
399	14791	14794
108	4027	4049
108	4028	4052
108	4028	4051
108	4031	4057
108	4026	4048
108	4030	4057
108	4025	4047
419	15614	15631
419	15610	15628
419	15607	15625
419	15616	15632
419	15624	15639
419	15622	15635
419	15620	15633
419	15608	15626
419	15609	15627
43	1678	1702
43	1677	1701
43	1674	1698
43	1672	1694
43	1671	1692
43	1673	1696
43	1679	1703
43	1676	1700
43	1675	1699
205	7777	7788
205	7786	7794
205	7785	7797
205	7778	7788
205	7784	7791
205	7786	7793
377	13866	13892
377	13866	13891
208	7874	7879
208	7875	7881
208	7875	7876
208	7875	7891
8	0317	0347
8	0314	0344
8	0320	0349
8	0319	0348
8	0311	0342
8	0321	0349
8	0312	0342
8	0316	0346
8	0317	0346
8	0315	0345
8	0309	0340
19	0759	0785
19	0764	0787
19	0745	0777
19	0748	0782
19	0776	0796
19	0777	0797
19	0747	0779
19	0767	0788
19	0769	0789
19	0746	0778
19	0772	0792
12	0483	0520
12	0482	0492
12	0482	0520
12	0478	0517
12	0487	0503
12	0474	0513
12	0481	0518
12	0481	0519
12	0475	0514
12	0477	0516
12	0476	0516
359	13187	13209
359	13188	13210
359	13197	13218
359	13184	13207
359	13174	13202
359	13192	13214
359	13177	13204
359	13194	13217
359	13176	13203
359	13182	13206
359	13193	13215
334	12069	12074
334	12056	12089
334	12070	12101
334	12068	12102
334	12082	12099
334	12068	12100
334	12058	12087
334	12065	12089
334	12067	12090
334	12075	12102
334	12081	12096
391	14420	14438
391	14427	14445
391	14438	14460
391	14447	14460
391	14420	14447
391	14438	14442
391	14425	14444
391	14447	14456
391	14438	14456
391	14418	14448
391	14442	14447
97	3640	3650
97	3638	3641
97	3628	3643
97	3629	3649
97	3639	3642
424	15784	15804
424	15785	15805
424	15786	15806
424	15807	15817
424	15807	15814
1	0035	0049
1	0051	0059
1	0034	0064
1	0056	0060
1	0040	0055
1	0045	0051
1	0035	0061
1	0036	0048
1	0038	0051
1	0035	0050
197	7533	7538
197	7525	7533
197	7535	7547
197	7529	7544
197	7535	7540
197	7526	7537
197	7540	7545
197	7545	7547
197	7539	7545
197	7535	7539
197	7544	7549
143	5378	5384
143	5387	5397
143	5374	5382
143	5383	5391
143	5395	5400
143	5395	5407
143	5395	5408
143	5395	5405
143	5370	5396
143	5371	5372
143	5370	5401
86	3252	3277
86	3249	3276
103	3818	3844
103	3824	3849
103	3852	3868
103	3836	3854
103	3850	3866
103	3822	3848
103	3820	3846
103	3816	3842
103	3826	3850
103	3819	3845
103	3846	3862
356	13059	8	0311
19	0747	334	12058
334	12070	424	15786
402	14909	197	7533
356	13052	359	13187
274	9862	205	7784
415	15444	391	14418
205	7777	424	15784
334	12068	97	3638
356	13056	399	14761
276	9926	274	9836
276	9927	164	6228
164	6230	205	7786
402	14909	108	4027
433	16110	1	0038
437	16280	274	9862
43	1677	19	0764
399	14787	143	5395
12	0474	334	12065
402	14903	359	13188
12	0478	1	0035
334	12081	1	0035
43	1678	143	5371
433	16119	143	5387
356	13056	276	9913
276	9927	399	14774
437	16280	1	0056
85	3214	419	15624
274	9827	197	7526
402	14903	419	15607
276	9927	1	0040
43	1675	12	0476
180	6876	402	14909
85	3220	165	6275
334	12069	424	15785
102	3809	8	0319
230	8406	108	4025
276	9945	377	13866
310	11097	356	13051
415	15443	359	13177
310	11098	437	16263
205	7785	19	0769
8	0320	103	3846
276	9926	274	9836
43	1677	205	7778
402	14885	103	3826
310	11094	19	0746
372	13696	108	4030
8	0317	12	0481
356	13053	43	1675
85	3228	108	4031
356	13057	359	13192
391	14427	1	0038
433	16124	143	5395
197	7535	143	5378
211	7940	1	0051
102	3790	334	12075
43	1671	334	12068
433	16112	359	13192
274	9850	197	7535
419	15607	334	12067
8	0314	12	0477
433	16110	43	1678
180	6857	399	14784
164	6233	143	5383
419	15607	424	15786
437	16275	334	12067
276	9926	274	9836
276	9926	164	6236
356	13058	164	6221
415	15440	12	0487
43	1675	359	13192
437	16280	419	15616
356	13054	8	0315
85	3214	433	16119
85	3220	165	6275
108	4031	334	12082
40	1583	19	0746
310	11094	402	14885
359	13194	97	3638
85	3213	433	16110
165	6282	12	0475
85	3228	164	6230
433	16110	43	1678
276	9926	359	13197
415	15440	12	0487
12	0474	334	12075
164	6230	197	7539
437	16280	402	14908
211	7940	1	0051
8	0319	1	0036
211	7934	1	0051
108	4028	43	1678
276	9924	143	5383
372	13697	103	3850
399	14791	103	3824
230	8406	43	1679
12	0487	359	13174
419	15607	334	12067
356	13055	19	0759
359	13193	1	0035
197	7529	103	3824
310	11090	274	9830
437	16269	399	14758
180	6876	399	14774
402	14899	205	7778
19	0748	334	12075
19	0759	391	14427
211	7940	276	9949
205	7777	377	13866
143	5378	194	7445
399	14774	143	5395
205	7784	1	0056
276	9924	391	14438
402	14903	359	13197
433	16108	1	0035
274	9850	197	7535
276	9945	424	15784
12	0477	391	14418
437	16275	108	4026
356	13057	43	1672
356	13058	334	12081
12	0476	359	13188
8	0312	391	14420
274	9850	197	7535
85	3221	8	0314
43	1678	205	7786
108	4028	19	0759
102	3798	359	13194
164	6221	43	1676
419	15622	391	14447
402	14910	19	0764
372	13697	276	9926
356	13051	334	12068
415	15443	399	14758
180	6876	399	14787
310	11090	274	9830
356	13058	164	6221
372	13696	97	3638
310	11089	415	15444
372	13697	419	15620
85	3222	276	9933
402	14889	12	0483
102	3790	419	15614
8	0319	197	7539
276	9913	334	12069
165	6283	274	9857
372	13696	19	0759
402	14885	43	1672
419	15622	391	14438
359	13194	97	3638
415	15442	402	14882
108	4027	8	0315
276	9926	359	13197
205	7786	1	0045
356	13056	359	13182
19	0759	334	12068
359	13193	1	0040
211	7940	276	9949
180	6880	433	16115
43	1678	143	5371
1	0040	197	7533
356	13056	399	14761
164	6221	1	0035
437	16269	165	6282
108	4031	143	5371
211	7934	276	9949
274	9857	197	7545
180	6880	399	14776
356	13059	433	16109
19	0746	103	3826
164	6221	1	0035
433	16115	19	0777
274	9862	359	13192
402	14908	359	13192
402	14903	274	9862
310	11097	12	0474
276	9924	391	14447
